planet_name,orbital_period,planet_radius,transit_depth,transit_duration,eq_temperature,insolation_flux,stellar_temp,stellar_radius,stellar_gravity,disposition,source
TOI 186.01,35.6134391,3.12194,1575.0,3.512,505.0,10.8612,4628.53,0.71,4.32239,2.0,TESS
TOI 186.02,7.7897726,1.00084,194.0,2.376,966.0,144.765,4628.53,0.71,4.32239,2.0,TESS
TOI 1860.01,1.0662082,1.0883,151.0,1.142,1515.0,876.703,5668.0,0.93,4.51,2.0,TESS
TOI 1861.01,742.5142746,11.1888239,8486.4050981,6.5744451,466.0296958,11.1474457,5490.0,1.06113,4.45,1.0,TESS
TOI 1862.01,5.6442112,11.4462895,4136.2010063,2.980996,1379.0312841,854.7074229,6310.0,1.63591,4.1,2.0,TESS
TOI 1863.01,1.42611,9.21032,1890.0,1.788,2877.0,11388.0,6404.0,1.32,4.31,0.0,TESS
TOI 1864.01,1.6453265,19.0536,19310.0,2.59,1818.0,1816.48,6023.0,1.32,4.25,1.0,TESS
TOI 1865.01,1.2239134,7.38849,1400.0,1.037,1509.0,861.54,6618.5,1.92,3.99,,TESS
TOI 1866.01,2.1863095,10.9791817,2983.5525823,3.9576915,2134.7771952,4908.3013736,6728.0,1.92153,4.03,1.0,TESS
TOI 1867.01,18.10671,19.3734,10340.0,4.562,1047.0,199.63,6615.0,1.65,4.14,0.0,TESS
TOI 1868.01,8.8263579,12.1777996,5877.74804,3.4318591,1126.900714,381.1216482,6016.0,1.56043,4.1,1.0,TESS
TOI 1869.01,1.6024387,5.5640916,1372.6016905,1.0090014,1858.5229504,2819.6338493,5435.9,1.39294,4.2,1.0,TESS
TOI 187.01,0.5125807,19.2342563,5691.1921109,1.6430775,3117.5523161,22324.2050264,6725.0,1.55195,4.19532,,TESS
TOI 1870.01,2.7633917,16.4097207,12405.1873299,3.5061663,1666.9054026,1824.5880178,6511.0,1.43103,4.25,1.0,TESS
TOI 1871.01,3.40612,8.60495,1740.0,1.714,1560.0,985.653,5955.3,1.67,4.06,0.0,TESS
TOI 1872.01,2.2349708,11.1799,3870.0,2.016,,3419.38,6305.2,1.57,,1.0,TESS
TOI 1873.01,24.9341884,3.93465,1390.0,4.964,672.0,34.0216,5699.0,0.97,4.47,1.0,TESS
TOI 1873.02,900.1930987,3.6185236,1344.4884882,6.3963069,183.0091807,0.2651017,5699.0,0.971675,4.47,1.0,TESS
TOI 1873.03,7.0056805,3.1039232,766.894462,3.3182125,923.4952393,171.8935756,5699.0,0.971675,4.47,1.0,TESS
TOI 1874.01,17.8683999,19.3843075,11197.9522339,5.638695,1006.6890424,242.7182138,7013.0,1.63559,4.2,,TESS
TOI 1875.01,11.3091849,15.4356,11960.0,1.713,631.0,26.4473,5817.0,1.25,4.27,1.0,TESS
TOI 1876.01,6.4827647,11.487382,4140.8329483,2.2930359,1412.5995193,941.0164562,6748.0,1.73025,4.12,1.0,TESS
TOI 1877.01,3.801591,14.4297,18950.0,2.752,1242.0,395.697,6051.0,1.01,4.48,0.0,TESS
TOI 1878.01,3.2351013,6.9705803,3974.2319128,0.9645922,1293.8496408,662.3022648,5976.0,1.06446,4.43,1.0,TESS
TOI 1879.01,13.7045951,17.0437214,10116.0470111,5.8535412,1001.2767573,237.5404319,6531.0,1.49611,4.22,1.0,TESS
TOI 188.01,1.1619531,3.4842503,331.6208111,0.95926,2358.2580075,7309.4764762,6340.3,1.66089,4.18,,TESS
TOI 1880.01,1.7263781,8.0540139,10118.353972,1.7874582,667.2699818,46.8519157,3631.4,0.556058,4.69,1.0,TESS
TOI 1881.01,1.1203828,5.96207,1901.0,1.665,2267.0,4388.96,6564.4,1.47,4.26,0.0,TESS
TOI 1882.01,3.0898836,18.4456585,5784.3735169,1.7898868,2248.1874488,6037.4156662,8828.7,1.63132,4.39,1.0,TESS
TOI 1883.01,4.5063838,5.5521734,12522.9613662,2.0392007,524.924579,17.943561,3477.0,0.493576,4.74303,2.0,TESS
TOI 1884.01,6.7822781,9.0508641,10143.2450255,2.6460451,833.6239348,114.1304957,5225.0,0.882285,4.5,1.0,TESS
TOI 1885.01,6.5440665,14.1513,6060.0,3.777,1176.0,318.224,6232.0,1.76,4.03,2.0,TESS
TOI 1886.01,2.5128483,12.8342008,18573.9655629,2.5536063,1274.3892523,623.3463235,5744.0,0.924044,4.51952,1.0,TESS
TOI 1887.01,2.2001583,2.5006782,1295.5985443,1.7564486,913.1591724,164.3262502,4250.0,0.705729,4.58048,1.0,TESS
TOI 1888.01,5.547485,11.48,3350.0,5.412,2122.0,3368.08,7397.0,2.04,4.1,0.0,TESS
TOI 1889.01,0.9134495,5.4104686,4262.0748689,0.9674236,1369.4455626,831.1895877,4791.0,0.771805,,,TESS
TOI 189.01,2.1940608,8.0065,5980.0,1.33,1332.0,523.7,6054.0,1.04,4.39416,,TESS
TOI 1890.01,19.9676936,10.0136343,6084.3435425,6.280493,759.6234924,78.6890952,5857.0,1.26949,4.26,1.0,TESS
TOI 1891.01,15.3617729,14.7142,3321.0,1.745,,51.0242,5984.0,1.22,4.30752,,TESS
TOI 1892.01,1837.8897313,2.231604,784.5879336,5.1231542,557.2150449,22.7830749,5256.0,0.795285,4.55251,1.0,TESS
TOI 1893.01,,3.9646898,560.4004393,16.2000201,797.1246051,95.4170227,6996.0,1.46151,4.29542,1.0,TESS
TOI 1894.01,739.2389832,6.2876421,3106.7675633,19.1259714,197.8803761,0.362353,5611.0,1.0692,4.37718,1.0,TESS
TOI 1895.01,748.0739416,9.5710516,4627.3105593,5.0652033,256.91938,1.0296947,6762.0,1.37387,4.39031,1.0,TESS
TOI 1896.01,,8.9556287,2816.5224185,16.1046282,1018.8300331,254.6407802,6750.0,1.60572,4.18569,1.0,TESS
TOI 1897.01,48.5340395,26.827,62170.0,6.661,144.0,0.0730269,5937.0,1.03,4.44855,0.0,TESS
TOI 1897.02,48.5338626,7.9008,4730.0,6.137,341.0,2.2453,5937.0,1.03,4.44855,0.0,TESS
TOI 1898.01,45.5221456,9.7055757,3028.5453279,4.3839392,681.5974916,51.0073705,6303.91,1.61034,4.11765,2.0,TESS
TOI 1899.01,29.0902271,12.1826517,37562.3332736,4.6769826,323.8830195,2.600601,3854.0,0.617863,4.63619,2.0,TESS
TOI 190.01,10.0205998,11.7679183,8218.1442865,5.7591694,972.9644217,211.7916534,6038.0,1.27527,4.35513,1.0,TESS
TOI 1900.01,3.0566277,12.5182693,12517.5203529,2.3926375,1265.7755651,606.6634527,5735.0,1.03865,4.41,1.0,TESS
TOI 1901.01,1.3666563,15.437,21070.0,1.967,1676.0,1310.22,5790.4,1.02,4.44,1.0,TESS
TOI 1902.01,1.6091845,16.7675,13450.0,1.63,1587.0,1054.66,6393.0,1.43,4.24,1.0,TESS
TOI 1903.01,3.8404319,12.3434,3580.0,5.242,1761.0,1599.92,5909.0,2.04,4.42,1.0,TESS
TOI 1904.01,4.3247708,17.0257,6380.0,4.267,1597.0,1080.87,6457.0,2.13,3.9,1.0,TESS
TOI 1905.01,5.72226,12.8433,25549.0,2.648,687.0,37.0251,4233.2,0.73,4.64,1.0,TESS
TOI 1906.01,9.6246665,12.3182,10230.0,4.297,925.0,121.918,5473.0,1.2,4.26,1.0,TESS
TOI 1907.01,5.4774433,20.3433,9010.0,5.277,1735.0,1506.5,6942.0,2.09,3.94,1.0,TESS
TOI 1908.01,3.65688,12.8031,7040.0,3.542,1527.0,903.013,6239.0,1.53,4.15,1.0,TESS
TOI 1909.01,4.1536624,12.7595,12310.0,1.702,1138.0,278.886,5818.8,1.09,4.24,1.0,TESS
TOI 191.01,8.1587261,12.7393,15337.0,4.288,1059.0,209.118,5600.0,1.0,4.50501,1.0,TESS
TOI 1910.01,5.4161129,13.3752,14310.0,3.385,1087.0,232.397,5652.0,1.1,4.36,1.0,TESS
TOI 1911.01,7.8181434,9.95177,3650.0,4.98,1125.0,266.851,5549.0,1.64,4.0,1.0,TESS
TOI 1912.01,5.4053583,13.4237,6770.0,4.859,1507.0,857.119,6410.0,1.59,4.14,1.0,TESS
TOI 1913.01,3.3489038,13.011038,10987.1747675,3.3546298,1330.3337928,740.224566,5711.0,1.2295901,4.27,1.0,TESS
TOI 1914.01,4.1933422,11.5425702,4804.157266,1.8220996,1531.5517841,1300.3125192,6405.0,1.6277601,4.13,1.0,TESS
TOI 1915.01,2.2920348,13.2497142,10585.2906021,3.1812507,1622.3537935,1637.2058065,6208.0,1.26526,4.31,1.0,TESS
TOI 1916.01,1.888231,14.4776426,4358.3260875,3.6693894,2800.5022616,14536.662674,8549.0,2.12128,4.11,1.0,TESS
TOI 1917.01,1.82069,15.6593,12340.0,3.049,1958.0,2440.7,6155.0,1.35,4.24,1.0,TESS
TOI 1918.01,3.39829,7.06633,4340.0,2.634,1413.0,662.808,6271.0,1.09,4.45,0.0,TESS
TOI 1919.01,4.2337078,19.6222,7690.0,2.008,1491.0,822.444,6333.7,1.46,4.21,1.0,TESS
TOI 192.01,3.9227122,7.23153,11953.0,2.555,1091.0,235.573,4800.0,0.64,4.53527,1.0,TESS
TOI 1920.01,2.5441537,10.5577,6780.0,2.128,1301.0,476.965,5652.0,1.31,4.2,1.0,TESS
TOI 1921.01,5.17958,14.829,7620.0,4.524,1416.0,669.018,6116.0,1.65,4.07,1.0,TESS
TOI 1922.01,4.5768651,19.1571223,10869.4903086,3.5592795,1599.5559785,1547.1013862,6687.0,1.78295,4.09,1.0,TESS
TOI 1923.01,4.2042078,12.1025,12080.0,2.124,1210.0,355.909,6781.0,1.07,4.54,1.0,TESS
TOI 1924.01,2.8240691,17.7861,8970.0,3.808,2332.0,4913.69,8004.2,1.84,4.2,1.0,TESS
TOI 1925.01,2.3447752,13.4487,15340.0,1.814,1178.0,320.327,5515.0,1.04,4.39,1.0,TESS
TOI 1926.01,1.3372349,3.0265786,1226.6760556,1.7026098,1391.8701134,886.9841113,5111.9,0.860256,4.5,1.0,TESS
TOI 1927.01,4.1117731,15.4112805,22017.8853537,2.1575648,1032.6277308,268.7176151,5424.8,0.916164,4.49,1.0,TESS
TOI 1928.01,2.278575,14.7731999,13638.9588751,2.159825,1346.0744113,775.8848566,4879.0,1.21163,4.5,1.0,TESS
TOI 1929.01,3.8537616,14.7144,18650.0,3.392,1298.0,471.61,5697.0,1.06,4.39,1.0,TESS
TOI 193.01,0.7920646,12.9674,1464.0,0.466,1571.0,1013.69,5422.0,0.98,4.42223,2.0,TESS
TOI 1930.01,2.8786641,12.863,8710.0,2.207,1297.0,471.142,6017.0,1.35,4.22,1.0,TESS
TOI 1931.01,3.8186276,11.3749,3240.0,4.282,1639.0,1200.24,6090.0,2.03,3.88,1.0,TESS
TOI 1932.01,5.6107737,18.3701736,6651.6899169,6.3384834,1583.7517779,1486.8578958,6013.5,2.21327,4.17,1.0,TESS
TOI 1933.01,3.2633165,15.0902486,5011.5725027,5.2814337,1912.7466985,3163.3762217,6561.0,2.08347,3.93,1.0,TESS
TOI 1934.01,4.5111234,18.5483,11170.0,4.525,1599.0,1085.35,6540.6,1.71,4.26,1.0,TESS
TOI 1935.01,4.4352884,11.2110231,6410.0,1.89,1365.1232387,196.663,6245.0,1.38,4.24,1.0,TESS
TOI 1936.01,2.3506186,12.801,15940.0,2.369,1361.0,570.233,5593.0,0.97,4.46,1.0,TESS
TOI 1937.01,0.9466787,14.6661,16490.0,1.09,1646.0,1220.35,5707.0,1.07,4.39,2.0,TESS
TOI 1938.01,12.7060866,11.4460032,5160.2020899,2.4782523,864.4786335,131.9890966,6200.5,1.10563,4.33,,TESS
TOI 1939.01,2.8970202,,3080.9239308,4.1502336,1278.5711929,631.5687933,8862.0,,4.1,0.0,TESS
TOI 194.01,4.8996461,15.9746,10957.0,3.07,,259.864,5940.0,1.5,4.23158,1.0,TESS
TOI 1940.01,3.4158668,19.3376794,2841.7825532,1.9196262,1860.4566612,2831.3869926,5986.0,2.19052,3.66,1.0,TESS
TOI 1941.01,1.13305,2.16887,100.0,1.073,1536.0,925.999,5883.8,2.1,3.77,0.0,TESS
TOI 1942.01,1.6563738,1.42047,246.0,1.741,1566.0,1000.88,5614.1,1.02,4.34,0.0,TESS
TOI 1943.01,1.742573,3.2459,947.0,1.962,2157.0,3594.0,5309.7,0.95,,1.0,TESS
TOI 1944.01,6.0988471,24.9943945,8857.7284148,5.408818,1566.6261042,1423.581832,7023.2,1.82219,4.11,0.0,TESS
TOI 1945.01,1.57363,7.59717,710.0,2.558,3262.0,18801.9,5342.5,1.66,4.01,0.0,TESS
TOI 1946.01,10.8458712,21.6846,3120.0,3.379,1516.0,878.752,6670.3,2.56,4.29,0.0,TESS
TOI 1947.01,12.0077462,,2921.0,2.818,913.0,115.384,4990.7,,,0.0,TESS
TOI 1948.01,3.6473383,1.9083777,162.7642577,4.4572847,1470.447248,1104.8893752,5928.0,1.47579,4.24,0.0,TESS
TOI 1949.01,4.6211026,15.4381,11700.0,3.882,1546.0,948.955,6531.7,1.45,4.29,1.0,TESS
TOI 195.01,2.0727598,14.2954,14761.0,2.619,1708.0,1414.87,5640.0,1.13,4.43703,1.0,TESS
TOI 1950.01,1.41144,,414.379,2.509,3316.0,20094.8,9208.0,,3.85,0.0,TESS
TOI 1951.01,4.829406,19.9103402,8222.9837003,2.6761872,1620.2980383,1628.9232666,5877.5,1.95583,4.18,1.0,TESS
TOI 1952.01,6.89132,11.3151,5940.0,5.369,1419.0,673.704,5488.0,1.41,4.14,0.0,TESS
TOI 1953.01,0.6923563,10.6207,810.0,0.803,3080.0,14950.4,6422.1,1.85,3.86,0.0,TESS
TOI 1954.01,4.9064175,9.7548163,1704.6576752,6.5416975,1685.6817323,1908.1975034,7119.5,1.98083,4.14,1.0,TESS
TOI 1955.01,16.3152,2.23088,2500.0,1.992,630.0,26.312,3625.0,0.31,4.81,0.0,TESS
TOI 1956.01,0.88958,3.8492,1240.0,1.844,2273.0,4433.23,5586.2,1.11,4.21,0.0,TESS
TOI 1957.01,14.5187891,3.60283,429.0,2.897,714.0,43.2598,5844.8,1.79,4.13,0.0,TESS
TOI 1958.01,14.6483913,33.3954,1323.0,2.352,865.0,93.0211,4851.6,5.42,,1.0,TESS
TOI 1959.01,3.2242808,8.5752112,868.6214414,4.3100077,1222.3580538,527.6121099,4866.2,2.62415,,0.0,TESS
TOI 196.01,1.1630372,8.4237328,409.6006588,1.4568603,3797.3512801,49141.0122425,6495.0,4.0595698,3.32048,1.0,TESS
TOI 1960.01,5.3418199,5.7387,330.0,4.99,1724.0,1467.54,6466.2,3.28,3.7,1.0,TESS
TOI 1961.01,6.7018963,5.02216,950.0,1.874,,109.429,6231.8,1.52,4.21,1.0,TESS
TOI 1962.01,1.76447,27.921,2640.0,2.749,3207.0,17578.1,8049.0,5.08,3.3,0.0,TESS
TOI 1963.01,12.6534664,20.5105778,27095.439949,4.0982077,819.7441326,106.7171624,5394.6,1.18915,3.77,0.0,TESS
TOI 1964.01,0.6466988,5.8435673,1063.700888,1.0248899,2978.9067943,18610.0980659,6308.3,1.71404,4.0,1.0,TESS
TOI 1965.01,2.2778177,,880.0,3.212,4896.0,95451.3,9096.5,,,0.0,TESS
TOI 1966.01,0.6227257,6.3159749,565.9410837,1.0110042,3509.3947426,35846.7581896,6390.7,2.30849,3.83,1.0,TESS
TOI 1967.01,0.4262223,4.3877473,835.5797306,0.5111692,2918.8715623,17154.6137164,5343.0,1.4990799,4.1,,TESS
TOI 1968.01,3.97195,13.8556,7670.0,4.297,,1605.22,6535.3,1.55,4.2,,TESS
TOI 1969.01,2.6855915,3.5729712,488.2401788,2.0491187,1674.1918061,1856.700481,5796.0,1.51715,4.14,0.0,TESS
TOI 197.01,14.278122,8.3566078,827.9264426,8.6972718,789.1468373,91.6541814,5105.0,2.90324,3.39182,2.0,TESS
TOI 1970.01,2.5599667,17.5040682,11049.7594662,2.9695871,1833.2621832,2669.4348198,6432.2,1.56996,4.11,1.0,TESS
TOI 1971.01,3.217824,5.84702,1288.0,1.735,1081.0,227.191,5418.0,1.67,4.17,0.0,TESS
TOI 1972.01,4.7631,4.06445,850.0,1.838,1026.0,184.105,6105.1,1.48,4.12,1.0,TESS
TOI 1973.01,3.9194856,,5155.2335962,2.3461465,1156.0210269,422.069467,5149.0,,4.35,1.0,TESS
TOI 1974.01,5.438218,14.7798,7830.0,1.675,987.0,157.789,5342.0,1.49,4.09,,TESS
TOI 1975.01,2.8319354,4.18335,780.0,3.21,1531.0,914.113,5408.7,1.48,,0.0,TESS
TOI 1976.01,7.6943096,,7400.0,8.903,1536.0,925.441,4956.8,,,,TESS
TOI 1977.01,17.0614756,17.1048027,2730.0,3.384,1158.6125921,425.8669904,9184.7,2.14183,4.09,0.0,TESS
TOI 1978.01,6.0783344,16.9877965,16168.288913,4.8904528,998.7280008,235.1310083,8719.5,1.0,4.08,0.0,TESS
TOI 1979.01,1.30924,,3370.0,2.535,4208.0,52079.9,8832.5,,4.26,0.0,TESS
TOI 198.01,10.2150168,1.4777754,994.1089045,1.9683066,420.9334696,7.4195034,3763.0,0.447336,4.83739,2.0,TESS
TOI 1980.01,9.27898,15.0807,9020.0,6.514,1589.0,1058.72,5898.8,1.45,4.08,0.0,TESS
TOI 1981.01,2.4763492,4.72716,593.0,3.593,3064.0,14633.4,8749.3,2.14,,1.0,TESS
TOI 1982.01,17.1725007,9.89011,3610.0,5.016,897.0,107.942,6617.0,1.41,4.21,1.0,TESS
TOI 1983.01,6.1110945,5.873208,1098.152672,4.2566318,1013.3467617,249.203041,5725.0,1.07235,4.54,0.0,TESS
TOI 1984.01,0.5646193,3.01498,510.0,1.295,2674.0,8493.1,6237.0,1.3,4.24,0.0,TESS
TOI 1985.01,30.7864669,23.8125,8750.0,3.466,861.0,112.151,6101.8,2.05,,,TESS
TOI 1986.01,7.5043829,,12479.7176832,4.8967771,930.973018,177.5290293,8613.8,,,,TESS
TOI 1987.01,2.5861465,11.9748,2510.0,1.299,1131.0,271.803,5635.4,2.33,3.71,,TESS
TOI 1988.01,2.2818488,7.2854,1483.0,3.973,1940.0,2351.9,5368.0,2.15,,0.0,TESS
TOI 1989.01,3.4551479,,5191.7260014,5.7444704,1205.6461821,499.3447666,8046.5,,4.12,0.0,TESS
TOI 199.01,104.8729635,10.223,12183.0,6.554,358.0,2.75278,5350.0,0.88,4.52347,2.0,TESS
TOI 1990.01,3.7899524,11.7871267,4345.4373432,5.5268401,1263.4194534,602.1590809,5579.5,1.10456,4.22,0.0,TESS
TOI 1991.01,6.6570835,14.8934,7164.0,5.285,1336.0,528.884,5805.6,1.73,4.13,0.0,TESS
TOI 1992.01,4.31224,12.3576,4990.0,2.704,1414.0,664.873,,1.72,,0.0,TESS
TOI 1993.01,3.9416903,19.6321,12840.0,2.537,1722.0,1460.48,6190.4,1.48,4.15,0.0,TESS
TOI 1994.01,4.0337201,11.5159,2868.0,3.48,1841.0,1910.26,7369.0,2.22,4.27,2.0,TESS
TOI 1995.01,3.1056464,13.2277,800.0,1.772,1546.0,949.504,7804.8,4.44,3.78,1.0,TESS
TOI 1996.01,7.72433,20.0285,7120.0,8.03,1630.0,1173.53,6249.4,2.32,4.19,0.0,TESS
TOI 1997.01,1.8359766,5.11603,1073.0,1.062,1363.0,573.168,6311.5,1.61,4.17,1.0,TESS
TOI 1998.01,1.10833,4.58274,1060.0,2.288,2270.0,4415.23,5972.0,1.4,4.08,0.0,TESS
TOI 1999.01,7.2133579,21.2234,8814.0,2.345,,271.595,5843.0,1.16,4.33,,TESS
TOI 200.01,8.1382222,6.1757682,3852.0299874,3.2797025,836.7056912,115.8275563,5414.0,0.951985,4.438,2.0,TESS
TOI 2000.01,9.1270519,8.34235,4568.0,3.549,970.0,147.466,5400.0,1.18,4.43,2.0,TESS
TOI 2000.02,3.098367,2.47118,496.0,1.963,1185.0,328.067,5400.0,1.18,4.43,2.0,TESS
TOI 2001.01,2.7435213,22.0496668,1518.9012847,1.8047048,3128.1792663,22630.1553062,7896.3,3.9611499,3.6,1.0,TESS
TOI 2002.01,2.3330349,15.6213,2795.0,3.005,2951.0,12107.6,5986.5,1.56,4.32,0.0,TESS
TOI 2003.01,,15.7171,3860.0,3.529,1040.0,194.656,7043.2,2.46,3.98,1.0,TESS
TOI 2004.01,1.79988,3.32197,180.0,3.518,2505.0,6540.68,6136.9,2.46,3.85,0.0,TESS
TOI 2005.01,17.3057923,12.4978402,2807.066874,4.1729767,1221.3889754,525.9409472,6995.5,2.2275901,4.1,1.0,TESS
TOI 2006.01,6.40938,10.1474,280.0,2.356,740.0,50.0267,4650.0,8.3,2.54,,TESS
TOI 2007.01,,3.1563904,912.2762923,9.1654068,282.0314027,1.4952399,5249.0,0.895408,4.48682,1.0,TESS
TOI 2008.01,723.8345008,13.1361697,3119.2983693,7.382946,275.2869842,1.3572621,5463.0,1.94771,3.77778,0.0,TESS
TOI 2009.01,1071.0898448,2.2407785,865.169438,2.1734134,276.8338183,1.3880259,4755.33,0.701499,4.62683,1.0,TESS
TOI 201.01,52.9781419,11.4471492,6347.2690959,4.7965246,598.2132842,30.2653161,6461.8,1.33031,4.35,2.0,TESS
TOI 201.02,5.8492379,1.18919,109.0,3.257,1237.0,389.669,6461.8,1.33,4.35,1.0,TESS
TOI 2010.01,1134.6723963,11.7582195,11679.2159464,8.6844623,437.2015486,8.6347102,5842.0,1.0735199,4.39929,2.0,TESS
TOI 2011.01,11.5778362,1.5422129,217.3994918,3.8772499,806.3295569,99.9013415,5739.0,1.02607,4.51,1.0,TESS
TOI 2011.02,27.5920718,2.7050278,555.3352929,3.2743016,603.6616824,31.3830711,5739.0,1.02607,4.51,1.0,TESS
TOI 2011.03,,1.6208326,195.1972939,3.5341354,1091.635552,335.6075222,5739.0,1.02607,4.51,1.0,TESS
TOI 2012.01,3.0565259,15.1633,8800.0,4.145,1715.0,1438.0,5981.0,1.6,4.07,1.0,TESS
TOI 2013.01,2.6162769,1.0972867,1120.6014184,1.134893,533.2271643,19.1060128,3352.0,0.325635,4.8984,2.0,TESS
TOI 2014.01,4.8099755,22.6223,6965.0,6.696,1869.0,2029.17,6417.0,2.65,3.7,1.0,TESS
TOI 2015.01,3.3491408,5.37673,7210.0,1.207,657.0,31.0153,3223.0,0.32,4.89993,2.0,TESS
TOI 2016.01,6.8161105,2.98458,1377.0,2.718,850.0,86.7877,5175.0,0.84,4.54,1.0,TESS
TOI 2016.02,2.4590369,2.74738,1179.0,1.862,1160.0,301.374,5175.0,0.84,4.54,1.0,TESS
TOI 2016.03,25.3369848,3.23582,1330.0,3.214,624.0,25.3267,5175.0,0.84,4.54,1.0,TESS
TOI 2017.01,5.49826,16.2801,12929.0,2.04,,232.345,6362.6,1.34,,0.0,TESS
TOI 2018.01,7.4355709,2.2761564,1310.6803156,2.3450321,576.3403106,26.0757607,4218.9,0.622512,4.67,2.0,TESS
TOI 2019.01,15.3468182,3.99579,665.0,6.425,933.0,126.052,5588.0,1.8,3.92293,2.0,TESS
TOI 202.01,1.7386695,9.455763,13710.7615026,1.1898354,1153.8594476,418.9214934,4746.0,0.820258,4.52746,1.0,TESS
TOI 2020.01,5.633477,13.2583,5651.0,4.132,1372.0,588.518,6412.8,1.7,4.09,1.0,TESS
TOI 2021.01,3.9415041,13.8352,21330.0,2.866,1179.0,321.85,5729.0,0.92,4.52,1.0,TESS
TOI 2022.01,0.4487349,5.8054498,3572.0328032,2.8757897,1408.021727,928.877466,3975.0,0.627144,4.62844,0.0,TESS
TOI 2023.01,11.1900486,1.6608182,567.7989939,2.9741507,602.7435196,31.192573,4958.0,0.695992,4.66667,,TESS
TOI 2024.01,2.8758831,8.33267,3152.0,3.14,1602.0,1095.91,6084.0,1.46,4.17,1.0,TESS
TOI 2025.01,8.8720542,11.9849813,6144.296801,3.6593396,1098.1716895,343.7177625,6042.0,1.47996,4.15,2.0,TESS
TOI 2026.01,7.1925327,2.5719,1180.0,2.551,821.0,75.7071,5050.0,0.77,4.59,1.0,TESS
TOI 2027.01,1.46329,3.54656,750.0,2.431,2149.0,3541.21,6168.0,1.28,4.29,0.0,TESS
TOI 2028.01,0.77871,6.16036,670.0,1.458,2789.0,10057.7,7751.0,2.25,4.0,0.0,TESS
TOI 2029.01,2.57134,10.7406,920.0,3.824,2382.0,5344.87,7125.0,3.56,3.54,0.0,TESS
TOI 203.01,51.94509,0.705818,2534.0,8.094,402.0,4.34593,3203.0,0.23,5.01682,,TESS
TOI 2030.01,1.3254567,14.4076,3365.0,0.975,1470.0,776.933,5778.0,2.29,3.74,,TESS
TOI 2031.01,5.7156075,13.6015651,12240.9298817,4.0584797,1207.9176608,503.1185454,6664.0,1.18444,4.44,1.0,TESS
TOI 2032.01,17.0096703,13.5294,4730.0,2.228,,63.3708,6542.0,1.5,,,TESS
TOI 2033.01,18.8243063,8.51397,1915.0,4.397,860.0,90.9855,7014.0,1.95,4.05,1.0,TESS
TOI 2034.01,2.89453,6.20845,550.0,3.327,2743.0,9411.16,9714.0,2.68,3.98,0.0,TESS
TOI 2035.01,8.51226,5.90105,620.0,3.068,,872.772,9387.0,2.35,,1.0,TESS
TOI 2036.01,1.261045,4.24615,384.0,1.246,1807.0,1770.66,6549.0,2.18,3.89,1.0,TESS
TOI 2037.01,11.1516668,2.91771,580.0,4.623,1056.0,206.982,6319.0,1.19,4.38,1.0,TESS
TOI 2037.02,5.5470937,2.8717764,550.6948044,3.4350999,1183.747051,464.0413077,6319.0,1.1913199,4.38,1.0,TESS
TOI 2038.01,3.7321195,19.158,4180.0,5.738,2421.0,5711.67,6570.0,2.8,3.68,,TESS
TOI 2039.01,11.2479927,4.96692,1277.0,3.142,895.0,106.719,6308.0,1.48,4.19,1.0,TESS
TOI 204.01,43.8297863,2.8243863,647.2685163,4.3011392,507.3369958,15.6569489,5605.0,1.03654,4.39973,1.0,TESS
TOI 2040.01,3.8608551,11.2224,14670.0,2.571,995.0,163.361,5019.0,0.92,4.43,1.0,TESS
TOI 2041.01,1.37477,3.0101,960.0,1.601,1612.0,1122.82,5825.0,1.02,4.44,0.0,TESS
TOI 2042.01,2.41872,7.23529,1160.0,2.685,1778.0,1660.52,6535.0,2.16,3.9,0.0,TESS
TOI 2043.01,12.0135752,3.7307,1171.0,4.274,964.0,143.432,6178.0,1.23,4.33,1.0,TESS
TOI 2044.01,4.1207509,7.46471,973.0,2.158,1963.0,2466.19,9953.0,2.38,4.09,0.0,TESS
TOI 2045.01,9.07763,12.6842,5912.0,5.928,1236.0,388.441,6125.9,1.72,4.03,1.0,TESS
TOI 2046.01,1.4971447,16.2528494,16266.2491958,2.4024159,1828.8199186,2643.654975,6081.0,1.2431901,4.31,2.0,TESS
TOI 2047.01,7.4072602,14.7857,14765.0,3.019,1116.0,258.039,5887.0,1.14,4.35,0.0,TESS
TOI 2048.01,13.7905315,2.60168,1140.0,3.301,646.0,29.035,5021.6,0.76,4.6,2.0,TESS
TOI 2049.01,5.30329,11.7443,1200.0,3.707,1299.0,473.142,6054.7,3.48,3.41,1.0,TESS
TOI 205.01,4.2529842,2.26991,283.0,3.138,1399.0,636.914,6222.5,1.45,4.06,1.0,TESS
TOI 2050.01,13.5970194,2.03572,604.0,2.781,708.0,41.8338,5985.0,0.88,4.59,1.0,TESS
TOI 2051.01,1.1633325,5.5717234,384.9566815,1.7800569,4559.9324771,102177.3532273,11265.0,2.61707,4.07,1.0,TESS
TOI 2052.01,1.62263,4.33692,1630.0,1.555,1439.0,713.443,5016.1,1.01,,0.0,TESS
TOI 2053.01,4.27808,17.8096125,1096.6013542,1.9576205,1222.901639,528.551257,4772.0,5.2787499,,0.0,TESS
TOI 2054.01,3.5684459,5.87762,939.0,2.934,1928.0,2297.53,8124.0,2.08,,0.0,TESS
TOI 2055.01,4.6981739,31.434,7417.0,2.36,,1344.6,6782.0,1.61,,,TESS
