planet_name,transit_depth,transit_duration,eq_temperature,insolation_flux,planet_radius,stellar_temp,stellar_gravity,disposition
TOI 2569.01,3890.0,4.318,871.0,95.9399,9.79059,5496.1,4.04,1.0
TOI 257.01,1191.0283192,6.405153,972.3814218,211.2844875,6.3790962,6382.7,4.05,2.0
TOI 2570.01,15493.9490407,2.9847247,1307.2435081,690.1555373,14.0699828,5639.0,4.34,2.0
TOI 2572.01,6710.0,4.015,1678.0,1318.02,11.8109,6303.0,4.21,1.0
TOI 2573.01,19550.0,3.367,1150.0,290.593,15.1889,5525.0,4.37,1.0
TOI 2574.01,21180.0,2.186,1137.0,277.661,19.0204,6734.0,4.41,1.0
TOI 2575.01,8504.6805867,3.6276575,1551.4315362,1369.1513607,13.924729,6140.0,4.18,1.0
TOI 2576.01,11780.0,3.171,1377.0,598.34,13.5313,6166.4,4.34,1.0
TOI 2577.01,4860.0,2.452,1635.0,1186.51,13.2544,7899.0,4.16,1.0
TOI 2578.01,10218.255838,2.6231719,1444.3395468,1028.4855924,14.7324849,6427.8,4.35,1.0
TOI 2579.01,12620.0,3.835,1432.0,698.148,15.2308,5783.0,4.21,1.0
TOI 258.01,3648.2442456,1.8262867,1867.7902797,2876.2951268,15.146461,6474.57,4.26363,0.0
TOI 2580.01,9960.0,4.502,1870.0,2031.47,18.3834,6590.0,4.05,2.0
TOI 2581.01,12480.0,3.085,1253.0,409.771,12.4141,5450.0,4.35,1.0
TOI 2583.01,8520.0,4.175,1440.0,713.859,13.7321,6050.0,4.14,2.0
TOI 2584.01,12380.0,3.056,1290.0,459.903,16.2589,6502.7,4.25,1.0
TOI 2585.01,754.0,2.312,1065.0,213.735,1.90189,5276.5,4.6,0.0
TOI 2586.01,1150.0,2.405,1223.0,372.192,12.6233,5781.0,3.89,1.0
TOI 2587.01,4160.0,3.783,1230.0,381.078,10.9408,5674.8,4.04,2.0
TOI 2588.01,3120.0,1.23,1016.0,177.312,10.0104,6495.7,4.26,1.0
TOI 2589.01,8878.0,6.401,601.0,21.7464,11.7392,5581.0,4.16,2.0
TOI 259.01,16167.1783697,2.2484015,1235.0753497,549.914052,12.2562719,5410.0,4.47919,1.0
TOI 2590.01,240.0,1.754,2547.0,6994.61,1.77725,6162.0,4.4,1.0
TOI 2591.01,20750.0,3.733,1104.0,246.718,20.982,6287.0,4.23,0.0
TOI 2593.01,839.0,1.677,1836.0,1889.26,6.70217,6514.0,3.88,1.0
TOI 2597.01,940.0,3.737,1846.0,1930.96,9.20389,7080.0,3.67,1.0
TOI 2598.01,17740.0,1.146,588.0,19.8561,21.0528,4405.0,4.41,0.0
TOI 2599.01,1020.0,6.088,2009.0,2704.62,11.1924,6352.0,3.44,1.0
TOI 260.01,708.9461601,2.0643913,455.6136246,10.1837519,1.9840882,4111.0,4.6461,2.0
TOI 2603.01,37285.6090775,1.5960595,953.9400228,195.7065144,11.5968325,3947.0,4.65587,1.0
TOI 2604.01,5548.8279627,5.5607357,1680.067326,1882.9021211,15.9619759,6606.0,3.93691,1.0
TOI 2606.01,7270.0,1.123,1944.0,2374.67,20.5418,6472.0,4.37386,1.0
TOI 2608.01,6163.2889314,4.3082924,1325.4998462,729.5242428,12.5337443,5385.7,4.4,1.0
TOI 261.01,422.0610761,3.3430495,1387.0636575,874.7955667,3.0449863,5890.3,3.92,2.0
TOI 261.02,625.5995687,4.9218325,1007.5256829,243.5260946,3.3482223,5890.3,3.92,2.0
TOI 2610.01,96363.0926604,2.1776943,603.8106997,31.4140709,16.0166732,3148.0,4.75166,0.0
TOI 2613.01,35221.1348039,8.2467072,780.2446961,87.587938,21.1122163,6042.0,4.43,1.0
TOI 2615.01,13217.8124266,2.834542,1415.6677914,949.2189656,12.4983488,5690.0,4.38,1.0
TOI 2616.01,34220.0,2.019,1418.0,672.909,13.5946,5355.0,4.46,1.0
TOI 2617.01,28370.0,3.504,958.0,139.993,16.8683,4961.0,4.43,1.0
TOI 2618.01,2250.0,3.317,1764.0,1610.36,11.8684,7386.5,4.2,1.0
TOI 262.01,566.2736451,1.3947705,700.5241733,56.9132658,2.0671456,5302.58,4.53515,2.0
TOI 2620.01,18740.0,3.548,887.0,102.964,17.6401,5896.0,4.27,1.0
TOI 2621.01,10860.0,1.209,1221.0,369.1,13.7942,6190.0,4.34,1.0
TOI 2622.01,25580.0,2.186,1915.0,2232.93,17.4662,5991.0,4.43,1.0
TOI 2623.01,1430.0,1.789,2391.0,5430.93,10.9219,5073.0,3.5,0.0
TOI 2624.01,26980.0,2.189,1052.0,203.691,13.178,5141.0,4.6,1.0
TOI 2626.01,20448.8800177,2.3613816,847.3409174,121.8298519,10.5605032,4404.0,4.52,1.0
TOI 2627.01,14670.0,1.425,1773.0,1643.06,12.4794,5427.0,4.45,1.0
TOI 2628.01,6610.0,1.271,2291.0,4579.31,10.5535,5969.0,4.31,1.0
TOI 2629.01,11370.1513147,4.6321783,971.1166682,210.1873793,16.3774861,5893.0,4.16,1.0
TOI 263.01,45140.5350425,0.9712066,999.3239856,235.6927628,9.6870229,3116.0,5.06043,2.0
TOI 2630.01,3540.0,1.661,1027.4530905,54.3894,12.3196,6125.1,4.0,1.0
TOI 2631.01,10550.9077716,2.5431694,996.3968565,232.9433928,13.188691,5752.2,4.4,1.0
TOI 2632.01,1430.0,1.711,3617.0,28442.1,7.82059,6164.0,4.4,0.0
TOI 2633.01,2203.3245309,4.8596477,1575.3269703,1455.4719337,8.8304863,7811.0,4.25974,1.0
TOI 2634.01,2801.2247588,4.8897805,682.459665,51.2659437,5.8424203,5349.16,4.438,1.0
TOI 2635.01,2508.5862836,7.1681685,1684.4784991,1902.7550776,14.5247965,6502.0,3.65751,1.0
TOI 2636.01,6155.7750978,4.8079092,1824.8927205,2621.0201325,15.7521647,7176.0,4.13,1.0
TOI 2639.01,30096.5339932,4.1138054,674.851116,49.0176948,16.4071897,5417.0,4.46174,1.0
TOI 264.01,4580.0,3.604,1864.0,2007.96,18.2508,6250.0,3.98811,1.0
TOI 2640.01,71047.5639651,2.003082,645.1250281,40.9351669,7.3931803,2999.0,4.95462,1.0
TOI 2641.01,3385.5526856,1.6120362,1275.8083387,626.1274546,9.7354897,6309.0,4.32298,2.0
TOI 2642.01,11240.0,2.606,1406.0,649.429,13.3524,6229.0,4.34122,1.0
TOI 2643.01,580.0,7.169,1152.0,293.374,9.02881,4933.0,4.438,1.0
TOI 2645.01,43370.0,2.134,1552.0,964.415,20.6713,5465.0,4.47,1.0
TOI 2647.01,3098.8049112,0.7873882,2437.5293666,8342.9651284,7.4237633,5270.0,4.14,1.0
TOI 2648.01,11156.3496198,1.7107074,758.0,520.1148845,14.861327,5904.3,4.28,1.0
TOI 2649.01,11630.0,3.489,1609.0,1112.75,13.2361,6408.0,4.38,1.0
TOI 265.01,11796.3303624,2.8894449,845.3828218,120.7076171,9.3440442,5310.0,4.59604,1.0
TOI 2650.01,6708.4441146,2.044445,1652.1171129,1760.6957688,12.7809294,5913.0,4.2,1.0
TOI 2651.01,37130.0,2.235,738.0,49.3074,17.3698,4884.0,4.5,0.0
TOI 2654.01,10410.0,1.688,819.0,75.0167,8.00413,4396.0,4.52,1.0
TOI 2655.01,4000.0,2.5,1039.0,193.697,6.45464,5601.0,4.39,1.0
TOI 2656.01,11390.0,3.095,826.0,77.3001,9.36784,5091.5,4.48,1.0
TOI 2657.01,12220.0,2.459,1250.0,406.289,12.3741,5416.0,4.33,1.0
TOI 2658.01,25757.0688203,3.8366417,879.8492444,141.6296114,16.5775949,5528.3,4.38,1.0
TOI 2659.01,22260.0,1.795,1423.0,681.251,14.1053,4926.0,4.43,1.0
TOI 266.01,638.0928566,2.943424,787.3911722,90.8412638,2.3581827,5784.0,4.438,2.0
TOI 266.02,345.240264,3.4164,981.282679,219.1278279,1.759371,5784.0,4.438,2.0
TOI 2660.01,2500.0,3.218,1030.0,187.484,10.7644,5011.2,4.49,1.0
TOI 2661.01,10450.0,2.814,1228.0,377.929,12.2058,5606.0,4.3,1.0
TOI 2662.01,15240.0,2.958,1259.0,417.971,12.9604,5542.0,4.41,1.0
TOI 2664.01,6193.0,0.884,974.0,149.866,24.4489,5863.0,4.43,0.0
TOI 2665.01,2681.0,2.556,1462.0,758.965,6.4972,6112.0,4.27,1.0
TOI 2668.01,840.0,1.013,1780.0,1667.72,6.17322,6859.0,4.16,1.0
TOI 267.01,5284.9525713,5.4071598,1368.4712903,828.8267593,12.7442838,6180.0,4.11766,1.0
TOI 2671.01,1130.0,4.661,3197.0,17348.8,6.82612,6187.0,4.26,0.0
TOI 2673.01,372.0,2.178,1543.0,943.042,2.2474,5601.4,4.24,1.0
TOI 2675.01,2670.0,1.451,2608.0,7685.32,13.2219,6712.0,4.28,0.0
TOI 2676.01,10060.0,3.901,1637.0,1192.31,16.7879,6231.4,4.11,1.0
TOI 2678.01,13260.0,1.624,957.0,139.443,10.2673,5614.0,4.49,1.0
TOI 2679.01,14520.0,2.906,1225.0,374.407,11.8808,5805.0,4.52,1.0
TOI 268.01,1350.0,6.2992409,1071.3426196,311.3397198,7.69012,5868.0,3.57327,1.0
TOI 2680.01,3730.0,1.129,1973.0,2516.29,4.46635,5508.0,4.63,0.0
TOI 2681.01,7430.0,1.545,1246.0,400.405,12.0419,6078.0,4.25,1.0
TOI 2682.01,14260.0,1.412,1088.0,233.319,11.5397,5516.0,4.49,1.0
TOI 2684.01,4370.0,2.461,1179.0,321.692,5.25914,4633.0,4.5,1.0
TOI 2685.01,10070.0,1.606,972.0,148.699,11.1759,5593.0,4.39,1.0
TOI 2686.01,6040.0,1.153,936.0,127.934,11.6965,6257.0,4.25,1.0
TOI 2687.01,5890.0,4.233,1438.0,711.268,12.8011,5650.0,4.03,1.0
TOI 2688.01,1060.0,2.989,1693.0,1363.83,4.72287,5530.0,4.08,1.0
TOI 2689.01,5200.0,2.242,1049.0,201.62,6.58171,5001.0,4.46,1.0
TOI 269.01,4755.6707294,0.9308263,533.8429511,19.1944226,2.942044,3607.0,4.438,2.0
TOI 2692.01,20370.0,2.79,1133.0,273.621,12.1655,5343.0,4.55,1.0
TOI 2693.01,13750.0,1.683,1493.0,825.226,11.5804,5388.0,4.44,1.0
TOI 2696.01,11300.0,1.707,788.0,64.1809,12.1252,6191.0,4.41,1.0
TOI 2697.01,4670.0,4.523,1483.0,803.246,10.9284,5683.0,4.03,1.0
TOI 2699.01,12800.0,2.442,809.0,71.3806,14.0157,4964.0,4.19,1.0
TOI 270.01,3856.1060852,1.6631704,452.8709226,9.9407408,2.4070872,3551.0,4.83982,2.0
TOI 270.02,3147.0461739,2.2350305,358.827663,3.9180021,2.2539464,3551.0,4.83982,2.0
TOI 270.03,972.9589363,1.413245,538.8593825,19.9261226,1.1843718,3551.0,4.83982,2.0
TOI 2700.01,11110.0,2.604,1080.0,226.009,12.5117,5720.0,4.32,1.0
TOI 2701.01,1780.0,1.653,1402.0,643.066,5.81205,5823.0,4.2,1.0
TOI 2702.01,8140.0,2.768,2056.0,2966.77,15.1178,6950.0,4.21,1.0
TOI 2703.01,12950.0,3.163,967.0,145.598,11.2676,5435.0,4.45,1.0
TOI 2704.01,16700.0,3.509,1557.0,977.668,16.4306,6552.0,4.39,1.0
TOI 2705.01,4580.0,4.952,779.0,61.2858,12.5654,5740.0,3.91,1.0
TOI 2706.01,5450.0,1.428,1757.0,1582.72,17.0369,5807.0,4.26,1.0
TOI 2707.01,10360.0,4.78,1664.0,1275.2,18.1614,6202.0,4.03,1.0
TOI 2708.01,6660.0,2.36,1548.0,954.677,14.4919,6114.0,4.02,0.0
TOI 2709.01,10020.0,2.416,1551.0,960.683,15.1575,6124.0,4.16,1.0
TOI 2710.01,38070.0,3.298,619.0,24.4016,11.9772,4701.0,4.72,1.0
TOI 2711.01,14580.0,3.08,988.0,158.265,14.0917,5530.3,4.33,1.0
TOI 2713.01,4070.0,0.939,1255.0,412.506,5.66309,4967.0,4.6,0.0
TOI 2714.01,10610.0,2.99,1544.0,945.55,12.9239,5737.0,4.28,2.0
TOI 2715.01,4910.0,4.908,1585.0,1050.08,13.6926,6323.0,3.95,1.0
TOI 2716.01,7720.0,3.854,1061.0,210.743,9.55159,5949.0,4.42,1.0
TOI 2717.01,3580.0,1.389,1694.0,1368.05,11.2218,6341.0,4.04,0.0
TOI 2718.01,16160.0,2.037,983.0,155.318,10.8143,4694.0,4.48,1.0
TOI 2719.01,1270.0,3.538,1514.0,874.29,6.03548,5701.0,3.99,2.0
TOI 272.01,19158.8321817,2.2676536,1005.5957745,241.6655587,12.4316228,4953.0,4.55653,1.0
TOI 2720.01,2300.0,2.706,1680.0,1324.12,10.0889,5834.0,3.81,1.0
TOI 2722.01,800.0,0.845,1612.0,1121.93,4.66694,5678.0,4.08,1.0
TOI 2723.01,10730.0,3.845,1533.0,917.268,16.224,5848.0,4.1,1.0
TOI 2724.01,44400.0,1.874,1349.0,550.26,18.3083,5142.0,4.54,1.0
TOI 2726.01,16080.0,1.993,1250.0,406.495,18.7538,6351.0,4.26,1.0
TOI 2727.01,2330.0,1.168,1904.0,2181.85,12.243,5632.0,3.67,1.0
TOI 2728.01,11820.0,1.979,1557.0,976.638,15.5191,5776.0,4.18,1.0
TOI 2729.01,25420.0,2.108,934.0,126.805,12.5268,5240.2,4.64,1.0
TOI 273.01,2983.6257317,1.5026958,1330.6211479,740.8643338,6.0238347,4304.6,4.57,0.0
TOI 2730.01,16210.0,1.393,1124.0,265.723,20.6073,5909.0,4.11,1.0
TOI 2731.01,280.0,2.238,2263.0,4359.09,1.35321,5697.0,4.6,1.0
TOI 2732.01,2480.0,1.325,2438.0,5873.32,7.51559,6699.0,4.18,0.0
TOI 2733.01,7220.0,3.751,1522.0,891.377,15.999,6065.0,3.94,1.0
TOI 2734.01,2040.0,3.464,1299.0,474.054,5.59491,5785.0,4.26,1.0
TOI 2735.01,29670.0,1.637,1033.0,189.304,13.2267,4687.0,4.58,1.0
TOI 2736.01,3250.0,2.002,1263.0,422.8,11.1486,6539.0,3.99,0.0
TOI 2737.01,2300.0,6.488,2252.0,4271.73,13.2674,6272.0,3.6,1.0
TOI 2739.01,5640.0,0.913,940.0,129.933,12.7493,5102.2,4.68,1.0
TOI 274.01,537.9244902,1.1716379,1836.8537579,2690.4153124,2.8738733,5181.0,4.54631,0.0
TOI 2741.01,12890.0,3.575,1777.0,1658.79,16.3009,6636.0,4.29,1.0
TOI 2743.01,4090.0,1.789,3147.0,16302.6,17.228,9742.0,4.01,0.0
TOI 2746.01,5680.0,3.888,2170.0,3684.32,12.4437,9668.0,4.39,1.0
TOI 2748.01,10210.0,2.035,964.0,143.512,11.571,5688.0,4.36,1.0
TOI 2749.01,4110.0,5.156,2379.0,5321.0,18.9679,7616.0,4.02,1.0
TOI 2751.01,24880.0,2.511,741.0,50.0778,12.8097,5262.0,4.57,1.0
TOI 2752.01,10380.0,3.023,1134.0,275.438,12.6447,5822.0,4.3,1.0
TOI 2753.01,12020.0,2.128,1694.0,1369.74,15.3377,6020.0,4.22,1.0
TOI 2754.01,1060.0,1.46,1824.0,1840.19,3.75015,5544.7,4.37,0.0
TOI 2755.01,6490.0,1.96,1121.0,262.223,9.77184,5709.0,4.28,1.0
TOI 2757.01,21800.0,2.694,1426.0,687.809,20.9129,6704.0,4.3,1.0
TOI 2758.01,22840.0,2.713,877.0,98.5409,12.3919,4693.0,4.5,1.0
TOI 2759.01,5070.0,3.429,3090.0,15134.3,17.7465,6033.0,3.86,0.0
TOI 276.01,5241.0677476,1.9968681,1449.5280892,1043.344051,17.0718101,6366.0,4.16217,0.0
TOI 2760.01,1850.0,1.075,2317.0,4788.57,6.74949,5643.0,4.1,0.0
TOI 2761.01,17560.0,3.861,1445.0,725.656,17.6327,6356.0,4.35,1.0
TOI 2764.01,3620.0,1.832,1479.0,796.052,10.8605,6494.0,4.06,1.0
TOI 2765.01,2230.0,1.228,1955.0,2426.37,7.10309,6865.0,4.24,1.0
TOI 2768.01,1790.0,1.032,855.0,89.0458,3.01287,4008.0,4.6,2.0
TOI 277.01,5801.8957159,1.9693065,587.9229796,28.2359721,4.2556645,3748.0,4.7573,2.0
TOI 2771.01,4590.0,4.736,1870.0,2030.9,13.6848,6733.4,3.98,0.0
TOI 2775.01,22150.0,3.615,1497.0,835.088,17.9247,5112.0,4.56,0.0
TOI 2776.01,8820.0,3.001,1845.0,1927.33,17.1001,7911.0,4.19,1.0
TOI 2778.01,16730.0,2.737,1202.0,347.285,14.6892,6288.0,4.42,1.0
TOI 2779.01,5860.0,3.511,2409.0,5592.86,13.4427,6570.0,4.21,0.0
TOI 278.01,5780.6664824,0.7218103,944.4983346,188.0727122,2.5153001,2955.0,5.13527,1.0
TOI 2780.01,7400.0,1.671,1108.0,251.061,17.7815,7169.0,4.08,1.0
TOI 2781.01,6370.0,1.279,673.0,34.207,5.94208,3868.0,4.57,1.0
TOI 2784.01,1330.0,0.629,2349.0,5062.7,4.81101,5784.0,4.38,0.0
TOI 2786.01,7680.0,4.483,1539.0,933.592,16.0563,5605.0,3.88,1.0
TOI 2788.01,7700.0,2.813,1173.0,314.34,8.30577,5647.0,4.5,1.0
TOI 2789.01,3310.0,4.461,1848.0,1939.81,8.05598,5906.0,4.14,0.0
TOI 279.01,1575.0,3.698,653.0,30.2417,1.86599,4140.0,4.46332,1.0
TOI 2790.01,10070.0,3.553,2095.0,3201.05,20.0937,6901.0,4.04,1.0
TOI 2791.01,5010.0,4.989,1864.0,2004.64,14.0065,6425.0,3.94,1.0
TOI 2792.01,3920.0,1.734,749.0,52.4926,12.5411,5945.0,3.92,1.0
TOI 2793.01,2320.0,0.523,1977.0,2541.08,6.23347,5562.0,4.36,1.0
TOI 2794.01,6120.0,4.43,1484.0,806.142,14.441,6151.0,3.97,1.0
TOI 2795.01,15330.0,1.763,927.0,122.862,11.4562,5325.0,4.51,1.0
TOI 2796.01,11010.0,1.405,797.0,67.1926,15.0839,5449.5,4.13,2.0
TOI 2797.01,13070.0,3.385,1292.0,463.485,13.0206,5798.0,4.35,1.0
TOI 2798.01,14090.0,4.436,1524.0,896.598,18.9963,5931.0,4.06,1.0
TOI 2799.01,23180.0,2.178,1742.0,1530.88,16.9266,5873.0,4.4,1.0
TOI 280.01,839.9896915,1.7293131,708.2266596,59.457971,2.4497061,5454.0,4.59104,1.0
TOI 2802.01,1320.0,2.105,1171.0,312.309,5.79479,5668.0,4.35,1.0
TOI 2803.01,20910.0,2.935,1882.0,2085.59,17.4523,6384.0,4.41,2.0
TOI 2804.01,867.1363349,0.9062451,1339.2032846,760.1635216,4.4901713,5913.9,4.12,1.0
TOI 2805.01,1827.0,5.45,2408.0,5588.85,20.0559,8469.0,3.96,0.0
TOI 2806.01,760.0,3.947,992.0,161.074,4.0961,6334.6,4.2,1.0
TOI 2807.01,535.0,2.938,1264.0,424.412,2.45988,5645.0,4.32,1.0
TOI 2808.01,863.0,2.659,669.0,33.3967,1.77547,4853.0,4.69,1.0
TOI 281.01,642.4206976,2.3140477,1293.3084871,661.1949258,4.5613031,6002.18,4.12354,1.0
TOI 2810.01,490.0,3.906,1070.0,218.228,2.0563,5910.0,4.42,1.0
TOI 2811.01,1050.0,2.256,1357.0,564.535,13.2411,8058.0,3.57,0.0
TOI 2812.01,510.0,2.219,1545.0,948.001,3.62818,6888.0,4.25,0.0
TOI 2813.01,8572.2024128,2.3029332,1789.4071434,2421.8674124,14.6507235,9162.0,4.51,1.0
TOI 2814.01,9196.3437964,4.7009896,1402.9908508,915.6728921,15.1849562,6332.7,4.2,1.0
TOI 2815.01,7190.0,1.895,1137.0,278.231,15.4118,6097.0,4.01,1.0
TOI 2816.01,7610.0,4.992,2502.0,6509.45,13.504,5657.0,4.37,0.0
TOI 2817.01,10240.0,3.263,1071.0,218.419,9.96788,5900.0,4.48,1.0
TOI 2818.01,15110.0,3.655,1515.0,876.846,14.2282,5758.5,4.27,2.0
TOI 282.01,767.9192527,10.4337079,596.6666471,29.9535327,4.6074444,6321.0,4.22436,2.0
TOI 282.03,440.1660616,10.925059,520.7120401,17.3744666,3.4359102,6321.0,4.22436,2.0
TOI 282.04,253.4100012,2.465657,803.9912632,98.7475477,2.5594629,6321.0,4.22436,2.0
TOI 2820.01,24630.385709,3.135485,619.9102437,34.90087,12.027246,5448.0,4.7,1.0
TOI 2821.01,1990.0,0.297,1571.0,1011.6,13.6948,5606.0,3.81,1.0
TOI 2822.01,4820.0,4.111,1869.0,2026.22,11.5292,6086.0,4.04,1.0
TOI 2824.01,4710.0,4.045,2901.0,11768.7,13.7924,5827.0,4.23,1.0
TOI 2825.01,7490.0,4.304,1284.0,452.584,11.6197,6041.0,4.22,1.0
TOI 2827.01,2610.0,2.965,1139.0,280.204,7.70059,5857.2,3.94,1.0
TOI 2828.01,4920.0,1.566,1001.0,167.033,10.7957,6888.0,4.37,0.0
TOI 2829.01,2762.6275979,1.3965477,2702.390069,12604.1379184,11.7343018,6755.0,4.0,0.0
TOI 283.01,722.0,3.615,610.0,23.0207,2.01411,5250.0,4.64176,1.0
TOI 2831.01,4150.0,3.101,2604.0,7635.55,13.9087,9669.0,4.18,1.0
TOI 2832.01,10930.0,2.677,1655.0,1246.08,13.0858,6685.0,4.4,1.0
TOI 2834.01,14100.0,3.239,1254.0,411.734,13.8244,5928.2,4.56,1.0
TOI 2835.01,27860.0,2.232,1098.0,241.662,15.291,5306.0,4.51,0.0
TOI 2836.01,8340.0,3.112,1627.0,1164.58,11.1634,6434.3,4.46,1.0
TOI 2838.01,8170.0,4.702,1623.0,1153.14,15.3694,5878.0,4.03,0.0
TOI 2839.01,4550.0,1.529,2142.0,3494.7,11.9007,6259.0,4.06,0.0
TOI 284.01,209.0,2.844,1906.0,2194.21,0.97952,4779.8,4.57,0.0
TOI 2840.01,29020.0,2.351,1756.0,1580.66,19.4762,5957.0,4.39,1.0
TOI 2841.01,5930.0,4.258,3298.0,19658.8,14.4558,9394.0,4.25,1.0
TOI 2842.01,8480.0,2.207,1198.0,342.119,11.8731,6019.0,4.29,2.0
TOI 2843.01,18080.0,2.714,1875.0,2054.63,17.6221,6436.0,4.34,1.0
TOI 2845.01,6190.0,2.411,1436.0,707.742,20.1993,6397.0,3.83,0.0
TOI 2846.01,10530.0,2.56,1636.0,1189.32,13.9979,6718.0,4.34,1.0
TOI 2847.01,16770.0,2.131,1194.0,338.268,11.66,5329.0,4.52,1.0
TOI 2849.01,9480.0,3.404,1699.0,1384.06,13.623,6370.0,4.26,1.0
TOI 285.01,2425.505189,3.459632,328.6290521,2.7564164,3.028709,3891.0,4.64044,1.0
TOI 2850.01,3190.0,0.598,440.0,6.26353,7.47324,4608.0,4.35,1.0
TOI 2851.01,7650.0,4.145,1648.0,1225.98,14.7924,7141.0,4.2,1.0
TOI 2852.01,2000.0,0.886,2214.0,3988.82,10.0625,5635.0,3.81,1.0
TOI 2853.01,26840.0,1.427,1062.0,211.311,21.0823,6300.0,4.35,1.0
TOI 2854.01,2530.0,1.419,3015.0,13721.4,13.1071,9267.0,4.03,1.0
TOI 2855.01,4580.0,1.586,1050.0,202.549,8.78597,6066.0,4.34,0.0
TOI 2859.01,13190.0,3.5,1505.0,852.08,20.2505,6551.0,4.1,1.0
TOI 286.01,313.0,1.785,850.0,86.7681,1.40246,5245.0,4.57666,2.0
TOI 286.02,552.0,4.535,606.0,22.4437,1.84555,5245.0,4.57666,2.0
TOI 2861.01,5104.9588771,3.9371246,1201.5124066,492.5315328,11.1341925,5940.0,4.13,1.0
TOI 2862.01,16360.0,4.063,868.0,94.4317,15.5181,5958.0,4.3,1.0
TOI 2863.01,4130.0,3.047,2714.0,9015.13,9.44872,6550.0,4.21,0.0
TOI 2865.01,1660.0,0.262,1751.0,1563.98,9.82852,6353.0,4.46,1.0
TOI 2866.01,21020.0,1.947,1426.0,687.916,12.7462,5288.0,4.52,1.0
TOI 2867.01,7320.0,4.436,1308.0,486.031,14.2003,5904.0,4.03,1.0
TOI 2868.01,8600.0,4.508,1103.0,246.563,12.1477,5817.0,4.25,1.0
TOI 287.01,15002.1659627,2.0137346,1263.093127,601.5371996,17.6651495,5807.0,4.32,1.0
TOI 2871.01,2620.0,1.201,2895.0,11661.9,6.83767,6541.0,4.33,0.0
TOI 2872.01,6040.0,2.584,2058.0,2982.23,14.7463,11632.0,4.35,0.0
TOI 2874.01,2403.5706041,2.959105,1546.3199559,1351.1962911,8.5365984,6408.0,4.26,0.0
TOI 2875.01,3400.0,4.212,2430.0,5796.83,15.9231,8573.0,3.9,1.0
TOI 2876.01,9530.0,1.918,709.0,42.1658,9.36407,5137.0,4.45,1.0
TOI 2877.01,18130.0,3.111,1451.0,736.646,17.1042,6237.0,4.33,1.0
TOI 2878.01,2380.0,3.099,2014.0,2731.54,4.65169,6163.0,4.56,0.0
TOI 288.01,1566.1541118,6.7075614,312.0100486,2.2397282,9.065007,6530.0,3.96,1.0
TOI 2880.01,5250.0,4.976,1808.0,1774.48,13.1891,6605.0,4.07,1.0
TOI 2881.01,6280.0,4.218,1814.0,1800.37,13.1989,6032.0,4.05,1.0
TOI 2882.01,1680.0,4.37,2549.0,7012.5,4.99539,6656.0,4.37,1.0
TOI 2884.01,5900.0,2.93,1645.0,1215.74,14.3093,5896.0,3.97,1.0
TOI 2885.01,4160.0,2.37,1602.0,1093.74,15.3432,9608.0,4.11,1.0
TOI 2886.01,21520.0,2.625,1890.0,2118.49,18.6498,6141.0,4.33,1.0
TOI 2887.01,20620.2444335,3.7931445,1319.6283765,716.6837953,17.0084738,7185.0,4.52,1.0
TOI 2891.01,8880.0,4.843,873.0,96.7375,17.4207,6693.0,4.07,1.0
TOI 2892.01,8070.0,4.464,950.0,135.41,15.1651,5068.0,4.58,1.0
TOI 2893.01,5880.0,3.168,796.0,66.9029,7.36873,5467.0,4.45,1.0
TOI 2894.01,11610.0,2.472,852.0,87.5704,11.48,6004.0,4.47,1.0
TOI 2895.01,3910.0,5.908,1409.0,656.013,10.3307,6749.0,4.17,1.0
TOI 2897.01,6890.0,3.95,826.0,77.3733,7.9538,5777.0,4.47,1.0
TOI 2898.01,9701.7379772,3.7292938,1785.7427737,2403.2370301,17.5748151,7186.0,4.18,1.0
TOI 2899.01,7470.0,2.061,1191.0,334.64,17.2785,5881.0,3.94,1.0
TOI 290.01,21440.0,4.91,835.0,80.9224,36.6999,5736.0,3.97,0.0
TOI 2901.01,13990.0,4.283,1907.0,2197.47,20.3715,8097.0,4.26,1.0
TOI 2902.01,3410.0,2.231,1175.0,317.354,5.2899,5301.0,4.5,0.0
TOI 2903.01,3070.0,1.81,1015.0,176.712,5.10241,5594.0,4.5,1.0
TOI 2904.01,2550.0,3.977,1339.0,534.505,7.05091,5673.0,4.21,1.0
TOI 2906.01,13910.0,3.008,1440.0,714.906,13.4147,6524.0,4.49,1.0
TOI 2908.01,3070.0,4.067,1515.0,874.545,5.85793,6788.0,4.55,1.0
TOI 291.01,5990.0,3.106,1048.0,200.957,18.1866,5920.0,4.22,0.0
TOI 2912.01,4200.0,3.301,1037.0,192.233,11.807,6614.0,4.05,1.0
TOI 2913.01,19070.0,2.962,671.0,33.675,10.9551,4269.0,4.48,1.0
TOI 2914.01,5835.5643672,3.2635858,2153.5314602,5083.0675851,15.5322188,7902.0,4.14,1.0
TOI 2916.01,17400.0,2.075,1182.0,325.02,13.1754,6706.0,4.63,1.0
TOI 2918.01,9400.0,3.982,1041.0,195.344,9.53977,6511.0,4.57,1.0
TOI 2919.01,13800.0,2.633,999.0,165.667,10.543,5475.0,4.53,1.0
TOI 292.01,15543.5949112,2.4885919,608.5771715,32.4178069,9.6582457,4463.0,4.49,1.0
TOI 2920.01,16320.0,2.847,1393.0,626.171,18.204,6060.0,4.2,1.0
